ten_san_pham,gia_sale,gia_goc,rating,so_review,link_anh,shop,category,url_san_pham
ÁO KHOÁC HOODIE NAM NỮ UNISEX TRƠN NEW CHẤT NỈ DÀY CHỐNG LẠNH NẮNG NÓNG THU ĐÔNG PHOM RỘNG NHẬT BẢN CAO CẤP 1HITSHOP 2025 - TOKYO FASHIOn,52000,90000,4.464181712288876,1717,https://vn-live-01.slatic.net/p/a2eb652d0206492aefbbc51531b4bb12.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i1633434330.html
Áo Hoodie nỉ tay phồng thêu BREAK dây kéo chống nắng cực tốt nón rộng rãi mặc thoáng mát cao cấp - TP896,118560,240000,4.729007633587786,263,https://vn-live-01.slatic.net/p/b142e4c2e4ebf31569ca026d6b39166c.jpg,LINH NGA _ STORE,,https://www.lazada.vn/products/pdp-i2603180361.html
"ÁO KHOÁC HOODIES NAM NỮ MẶT CƯỜI VÀNG HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,60000,5.0,4,https://vn-live-01.slatic.net/p/da803c5b471097d3c057b435243a23fc.jpg,Sài Gòn Fashion,,https://www.lazada.vn/products/pdp-i2136070194.html
"Áo Khoác Nỉ, Áo Hoodie Khóa Vải Nỉ Bông Cotton Ấm Áp Mềm Mịn, Hình Trái Tim Love Art Nhỏ Xinh Dành Cho Bé",76180,100000,4.868421052631579,38,https://vn-live-01.slatic.net/p/b16b56ae800c1e8c1675e338fb3a0617.jpg,ThomThao Shop,,https://www.lazada.vn/products/pdp-i2864164690.html
"ÁO KHOÁC HOODIES NAM NỮ TRƠN HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,39900,,,https://vn-live-01.slatic.net/p/6b87e54876c9a6ee687e03bb66a060bb.jpg,Sài Gòn Fashion,,https://www.lazada.vn/products/pdp-i2155534026.html
Áo nỉ khoá cotton hoodie in chũ BALARCE 336 cho các bé trai bé gái 9-75kg,85000,100000,4.5,4,https://vn-live-01.slatic.net/p/7d7459468847d902c3744d242f99a7b8.jpg,Thảo Đặng Shop,,https://www.lazada.vn/products/pdp-i2953152407.html
ÁO KHOÁT HOODIE TRƠN DÂY KÉO SÀNH ĐIỆU - ÁO CHỐNG NẮNG PHONG CÁCH UNISEX XINH XẮN DỄ THƯƠNG - TOKYO FASHION,52000,100000,4.465116279069767,43,https://vn-live-01.slatic.net/p/00888cf9867e883087f8f559b5ca3bc7.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2427744460.html
"Áo Hoodie Zip, Áo Khoác Nam Nữ Unisex thêuTIM Chất Nỉ Bông Form Rộng Mũ 2 Lớp Mềm mịn - U63",100776,200000,4.803921568627451,102,https://vn-live-01.slatic.net/p/79f623321e7e51e22bba560c41875f83.jpg,LINH NGA _ STORE,,https://www.lazada.vn/products/pdp-i2585319662.html
Áo hoodie STAR Ngôi sao in nổi khoá Zip form rộng unisex chất nỉ dày dặn kiểu dáng basic cao cấp,154440,325000,4.7,50,https://vn-live-01.slatic.net/p/e30a24a4de60d44ccbe9fdc838731bfa.jpg,LINA Clothes ,,https://www.lazada.vn/products/pdp-i2785372441.html
ÁO KHOÁC HOODIE NAM NỮ GẤU SCRUB CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG NÓNG ĐÔNG HÈ PHONG CÁCH HOT TREND 2024 - DUBAI FASHION,46000,90000,4.492567567567567,1480,https://vn-live-01.slatic.net/p/5e4913be72bfb205f2481923ab5e9354.jpg,Dubaishop,,https://www.lazada.vn/products/pdp-i1942908323.html
ÁO KHOÁC HOODIE NAM NỮ CHỮ R CHẤT NỈ DÀY PHOM FROM RỘNG CHỐNG LẠNH NẮNG NÓNG ĐÔNG HÈ PHONG CÁCH HOT TREND 2023 - PARIS FASHION,69000,90000,4.676567656765677,303,https://vn-live-01.slatic.net/p/08c11de76321a0c77921603fdc653842.jpg,OSAKA FASHION,,https://www.lazada.vn/products/pdp-i2408958582.html
"ÁO KHOÁC HOODIE NAM NỮ UNISEX CHẤT NỈ QUỶ ĐẦU SỪNG DÀY PHOM FROM RỘNG CHỐNG LẠNH, NẮNG NÓNG, THU ĐÔNG NHẬT BẢN CAO CẤP- TOKYO FASHION",46000,90000,4.621951219512195,82,https://vn-live-01.slatic.net/p/1d18ae1ba7757244994de5e14155d97a.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i974244522.html
"ÁO NAM NỮ HOODIE DON'T STOP SINE 1940 HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,89000,4.076923076923077,13,https://vn-live-01.slatic.net/p/220168236693ec4778d08503c89a85af.jpg,YES FASHION,,https://www.lazada.vn/products/pdp-i2206508027.html
Áo Hoodie Zip Khoác Nỉ STAR nơ Tay Bồng Nhiều Màu Form Rộng Unisex Nam Nữ Xinh Xắn - TP903,27786,70000,4.714285714285714,35,https://vn-live-01.slatic.net/p/1b69c6d9a93dbe3cc9c49a8b977fb1bf.jpg,LINH NGA _ STORE,,https://www.lazada.vn/products/pdp-i2346724002.html
ÁO KHOÁC HOODIE TRƠN DÂY KÉO SÀNH ĐIỆU - ÁO CHỐNG NẮNG PHONG CÁCH UNISEX HOT TREND 2023 - TOKYO FASHION,52000,100000,4.502645502645502,189,https://vn-live-01.slatic.net/p/a0316f0ffad90e9a43981cc710fbc0fd.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2427743465.html
ÁO KHOÁT HOODIE TRƠN DÂY KÉO SÀNH ĐIỆU - ÁO CHỐNG NẮNG PHONG CÁCH UNISEX SIÊU ĐĂNG CẤP MỚI - TOKYO FASHION,52000,100000,4.4,95,https://vn-live-01.slatic.net/p/128a99b68eddba8d5b8f9bbbd2c459bd.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2427757405.html
Áo hoodie siêu ngầu logo in nổi BOXY LOST nỉ lót bông 2 lớp thời trang nam nữ siêu chất mặc thu đông mẫu mới - TP733,95836,197000,4.915384615384616,130,https://vn-live-01.slatic.net/p/fb6939464eb17cc4cd94456a023e5879.jpg,LINH NGA _ STORE,,https://www.lazada.vn/products/pdp-i2437132986.html
Boys' Hoodie Sweatshirt 14-45kg Headset Model Made of Warm Cotton Felt Material. Beautiful Design. Dh20,65550,138000,5.0,4,https://vn-live-01.slatic.net/p/42cda21102cdbae5844a194aa8212e19.jpg,Huyền Young,,https://www.lazada.vn/products/pdp-i3173892075.html
Hoodies for Men and Women with Large Hat Style from Loose with Letter Print Boston Personality New Model Fashion Hot Trend.Xat,107910,218000,4.817460317460317,252,https://vn-live-01.slatic.net/p/9b49fa74bd874277141f207262b4abbf.jpg,BON_NEW_FASHION,,https://www.lazada.vn/products/pdp-i2138441327.html
ÁO KHOÁC HOODIE NAM NỮ PEACE STAR CHẤT NỈ DÀY PHOM FROM RỘNG CHỐNG LẠNH NẮNG NÓNG ĐÔNG HÈ UNISEX CAO CẤP MỚI - TOKYO FASHION,52000,100000,4.54,250,https://vn-live-01.slatic.net/p/cc2165e231563c4b98c74a3baeec8247.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2042949271.html
"Áo hoodie áo khoác hoodie Nỉ NGOẠI cực đẹp mềm mịn chất thun nỉ bông thoáng mát, nón 2 lớp có dây khóa kéo.",95000,190000,4.846153846153846,13,https://vn-live-01.slatic.net/p/a198ff12608940608801aadf76e5c975.png,BON_NEW_FASHION,,https://www.lazada.vn/products/pdp-i1765901257.html
ÁO KHOÁC HOODIE NAM NỮ CHẤT NỈ ESSENTIALS NỈ DÀY PHOM FROM RỘNG CHỐNG LẠNH NẮNG NÓNG ĐÔNG HÈ UNISEX 1HITSHOP 2024 - DUBAI FASHION,46000,90000,4.197814207650273,1830,https://vn-live-01.slatic.net/p/89f3a32d0056bf2928df7a28bce134b6.jpg,Dubaishop,,https://www.lazada.vn/products/pdp-i1557986819.html
ÁO KHOÁC HOODIE NAM NỮ DONT STOP CHẤT NỈ DÀY PHOM FORM RỘNG PHONG CÁCH HHOT  MÙA THU ĐÔNG 2023 - DUBAI FASHION,99800,200000,4.662921348314606,89,https://vn-live-01.slatic.net/p/1378c4a0b4bcba2e3f52f84cc010919f.jpg,THỜI TRANG HOTTREN 693,,https://www.lazada.vn/products/pdp-i2137883775.html
"ÁO KHOÁC HOODIES NAM NỮ 11-11 HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,60000,4.099173553719008,121,https://vn-live-01.slatic.net/p/fdc3670f1b49137803636de11751c206.jpg,Sài Gòn Fashion,,https://www.lazada.vn/products/pdp-i2066831407.html
ÁO HOODIE FIGHT 2 MÀU NAM NỮ FORM RỘNG - KHOÁC NỈ FORM UNISEX PHONG CACH HOT TREND 2024 - TOKYO FASHION,56000,110000,4.6,10,https://vn-live-01.slatic.net/p/b5efbccc34c2050ed32af1a7aac816e6.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2731310917.html
"(18-52kg) Hoodie Sweatshirts for Boys, Boys' Fleece Jackets, Boys' Ac Model, Autumn and Winter Shirts for Boys from 5-16 Years Old, Thick Cotton Fleece Material",86330,178000,4.0,4,https://vn-live-01.slatic.net/p/ccb9b4119e9e71fe0f73472c25a47a06.jpg,Xưởng May Chi Chi 1,,https://www.lazada.vn/products/pdp-i3169622923.html
"ÁO KHOÁC HOODIES NAM NỮ IN HÌNH ARE U DOU ME? HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,60000,3.2,105,https://vn-live-01.slatic.net/p/dd07e88207c4a69eadb243c404cb3602.jpg,Sài Gòn Fashion,,https://www.lazada.vn/products/pdp-i2134565876.html
Áo Khoác Nỉ Hoodie Zip LEER Ngôi Sao Nón To 2 Lớp Chất Nỉ Bông Logo In Nổi Siêu Hot Mặc Thu Đông Cực Ấm TP783,47000,89000,5.0,4,https://vn-live-01.slatic.net/p/25b0fe3d67eb80383f2d67d4ee521c5c.jpg,LINA Clothes ,,https://www.lazada.vn/products/pdp-i2860533069.html
( zẻ vô tận) Áo khoác hoodie cá mập BApe  mũ 2 lớp chùm đầu nam nữ siuu kute,79000,158000,1.5,8,https://vn-live-01.slatic.net/p/1f86c8403e2f9932b33bef29c442827f.jpg,Thời trang hottrend 4 mùa HN,,https://www.lazada.vn/products/pdp-i2467455282.html
"ÁO KHOÁC HOODIES & SWEATSHIRTS NAM NỮ IN HÌNH LY NƯỚC HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",35900,60000,,,https://vn-live-01.slatic.net/p/1f2d0a7a5756c8dd20c19670b39b964b.jpg,Mi Ni Shop,,https://www.lazada.vn/products/pdp-i2206414310.html
"ÁO KHOÁC HOODIES CÓ KHÓA NAM NỮ IN CHỮ JU-MP QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",49900,100000,3.8507462686567164,268,https://vn-live-01.slatic.net/p/0181f117fed6bf89225c9f87c9ea39c3.jpg,Sài Gòn Fashion,,https://www.lazada.vn/products/pdp-i2195430943.html
MOLAN New men's hoodies Large-size loose-fitting sweatshirt Handsome print for teenagers,156000,341000,4.956086286594761,1298,https://my-live-02.slatic.net/p/241bad1437135c5c61a0b2e5101da1f9.jpg,MOLAN Shopping Mall,,https://www.lazada.vn/products/pdp-i2364485530.html
Áo HOODIE ZIP BOXY nỉ nút bấm Nón to 2 lớp logo in TRUST UNISEX NAM NỮ,167000,334000,5.0,4,https://vn-live-01.slatic.net/p/5bcbb18c4bc42459f6242a28a03f8223.jpg,TT.Shop68,,https://www.lazada.vn/products/pdp-i3080955357.html
"ÁO KHOÁC HOODIES & SWEATSHIRTS NAM NỮ IN HÌNH NHỎ HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,51900,5.0,1,https://vn-live-01.slatic.net/p/f5a1f64f13e99b26265a6879b648e051.jpg,YES FASHION,,https://www.lazada.vn/products/pdp-i2206402685.html
"Áo Khoác Nam Nữ, Áo Khoác Hoodie Dây Khóa Kéo Thêu Chữ BRO-KLN Vải Thun Nỉ Cao Cấp Phong Cách Thời Trang Cá Tính Hot Trend. XTA",99000,198000,4.78494623655914,93,https://vn-live-01.slatic.net/p/f3b651263fe546a62be903c5e9450a2f.jpg,BON_NEW_FASHION,,https://www.lazada.vn/products/pdp-i2267372082.html
Áo Khoác Nỉ Hoodie Zip Cotton From Boxy Thêu NQ30 CHOOSE From Rộng Nam Nữ Unisex,35000,95000,2.3333333333333335,6,https://filebroker-cdn.lazada.vn/kf/S31ecbec94b104e988ddb189ed38cb2112.jpg,Ben.storee ,,https://www.lazada.vn/products/pdp-i3192936172.html
"ÁO KHOÁC HOODIES NAM NỮ TRƠN HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,89000,3.0,10,https://vn-live-01.slatic.net/p/89dc7bb2596f68a95eb9a126bb262292.jpg,YES FASHION,,https://www.lazada.vn/products/pdp-i2206472254.html
Áo Hoodie có nón nỉ tay phồng Aa Lá CỜ chống nắng cực tốt nón rộng rãi mặc thoáng mát cao cấp - TP121,130680,270000,5.0,7,https://vn-live-01.slatic.net/p/9d2612008994411d3399f434747ba9be.jpg,LINH NGA _ STORE,,https://www.lazada.vn/products/pdp-i3089770453.html
Free Ship - Men's and Women's Hoodie Jacket with American Flag Print Hot Hit 2-Layer Sunscreen Hat Keeps Warm Well,49000,98000,4.466666666666667,15,https://vn-live-01.slatic.net/p/8dd3accb0f6cc6448d42a7cab80ae477.jpg,Shop Sale Off,,https://www.lazada.vn/products/pdp-i843134182.html
"ÁO NỈ, ÁO KHOÁC HOODIE CHỮ HOA RỒNG ĐỎ SIÊU HOT TREND NAM NỮ PHONG CÁCH CAO CẤP - TOKYO FASHION",56000,110000,4.714285714285714,21,https://vn-live-01.slatic.net/p/edf8437dec9b04691b805617953759ba.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2731434099.html
"ÁO NỈ, ÁO KHOÁC HOODIE SUN-SHINE SIÊU SÀNH ĐIỆU NAM NỮ 2025 SÀNH ĐIỆU - TOKYO FASHION",46000,100000,4.625,7,https://vn-live-01.slatic.net/p/8197a33aad4f6cbaf187f4e64c6a8bdc.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i3036014139.html
"ÁO KHOÁC HOODIES NAM NỮ TODAY? HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,80000,3.0,6,https://vn-live-01.slatic.net/p/d3438e8655b09896a578ebe43e759aa7.jpg,YES FASHION,,https://www.lazada.vn/products/pdp-i2206390563.html
ÁO KHOÁC HOODIE NAM NỮ MÙA ĐÔNG KHÔNG LẠNH SUMMER CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG NÓNG ĐÔNG HÈ PHONG CÁCH SÀNH ĐIỆU VIP PRO- TOKYO FASHION,52000,100000,4.480392156862745,102,https://vn-live-01.slatic.net/p/e68cfdbb8bea6fd5ed4bb3a17e2e2179.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i2092115861.html
[ Ảnh Thật ] ÁO HOODIE UNISEX Nam Nữ BASIC CAO CẤP,59000,120000,4.603675344563553,3265,https://vn-live-01.slatic.net/p/0cdd48527c8c174fcc095e917116ce1d.jpg,SuzaSport - Thời Trang Unisex,,https://www.lazada.vn/products/pdp-i981008714.html
"ÁO KHOÁC HOODIES NAM NỮ IN HÌNH ARE U DOU ME? HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,89000,3.5,2,https://vn-live-01.slatic.net/p/b9f9568fed51e98ce561beeffa3938f6.jpg,YES FASHION,,https://www.lazada.vn/products/pdp-i2206444329.html
ÁO HOODIE FIGHT 2 MÀU NAM NỮ FORM RỘNG - KHOÁC NỈ FORM UNISEX PHONG CACH SANG CHẢNH - OSAKA FASHION,79000,100000,4.56,100,https://vn-live-01.slatic.net/p/a2cd69baa3d8d28e0524c35d66724af2.jpg,OSAKA FASHION,,https://www.lazada.vn/products/pdp-i2735881141.html
Áo khoác zip nỉ nam nữ S Love Áo Hoodie Nỉ Bông From Rộng Nón To 2 Lớp Unsiex Siêu Hot Mẫu Mới - TP98,130680,260000,4.8,55,https://vn-live-01.slatic.net/p/bd2206feb62fbbf38a25721b6e7e7b7a.jpg,LINH NGA _ STORE,,https://www.lazada.vn/products/pdp-i2911763018.html
ÁO KHOÁC HOODIE NAM NỮ UNISEX CHẤT NỈ DÀY PHOM FROM RỘNG SIÊU SANG KÌ LÂN SÀNH ĐIỆU CHỐNG LẠNH NẮNG NÓNG THU ĐÔNG NHẬT BẢN 2023 - TOKYO FASHION,46000,90000,4.477987421383648,636,https://vn-live-01.slatic.net/p/f7b356ecc39c58486664ac808bb43510.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i975380269.html
"( rẻ chạm đáy) Áo Hoodie Người Nhện  Kakazyy, Áo Khoác In Họa Tiết Người Nhện Siuu Ngầu nam Nữ",75000,150000,4.208333333333333,24,https://vn-live-01.slatic.net/p/b8ba8d2097a6b3de668a8aa241331e84.jpg,Shop Jiminy Boutique,,https://www.lazada.vn/products/pdp-i2426273686.html
"[Free Shipping] - Men's Hoodie Jacket with 3D Printed Patterns, Extremely Cool and High Quality",49000,98000,4.468564650059312,843,https://vn-live-01.slatic.net/p/16bcda338bd1b036b063faeacf9817fb.jpg,Shop Sale Off,,https://www.lazada.vn/products/pdp-i941530098.html
"ÁO NỈ, ÁO KHOÁC HOODIE ĐEN 2025 SIÊU HOT TREND NAM NỮ PHONG CÁCH SÀNH ĐIỆU - OSAKA FASHION",69000,100000,4.72,25,https://vn-live-01.slatic.net/p/1fa6316824610bed4644ef505c518888.jpg,OSAKA FASHION,,https://www.lazada.vn/products/pdp-i2800122491.html
Zipper Hoodie Jacket Embroidered Logo 336 Pe Felt Fabric with Large Hat from Loose Korean Style Hot Trend. Xut,98010,198000,4.754491017964072,834,https://vn-live-01.slatic.net/p/1231f48a5e55c9a5104ab08c65a8c36c.png,BON_NEW_FASHION,,https://www.lazada.vn/products/pdp-i2109943927.html
"Áo Khoác Nỉ, Áo Hoodie Khóa Vải Nỉ Cotton Ấm Áp Mềm Mịn, Hình Trái Tim Love Art Nhỏ Xinh Dành Cho Bé",85000,90000,4.8125,80,https://sg-test-11.slatic.net/p/7aa7819f660b105318bb9ae7d1d4a34f.jpg,Thảo Đặng Shop,,https://www.lazada.vn/products/pdp-i2891839024.html
"ÁO KHOÁC HOODIES NAM NỮ IN HÌNH TÌNH YÊU CỦA MÈO HÀN QUỐC CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG, NÓNG ĐÔNG HÈ HOT TREND",19900,80000,,,https://vn-live-01.slatic.net/p/eb45fbbd383716b80ed80804df3fefe3.jpg,YES FASHION,,https://www.lazada.vn/products/pdp-i2206331792.html
ÁO KHOÁC HOODIE NAM NỮ DONT STOP CHẤT NỈ DÀY PHOM FORM RỘNG CHỐNG NẮNG NÓNG ĐÔNG HÈ PHONG CÁCH HHOT MÙA HÈ MÙA THU ĐÔNG 2025 - DUBAI FASHION,56000,100000,4.457085828343313,501,https://vn-live-01.slatic.net/p/1ee8486bceaf9f03e050f58db066eeb2.jpg,Dubaishop,,https://www.lazada.vn/products/pdp-i2083532360.html
ÁO KHOÁC HOODIE NAM NỮ CON HẠC MAY MẮN XUÂN THU ĐÔNG HÈ UNISEX VẢI DÀY PHOM FROM RỘNG HÀN QUỐC CAO CẤP- TOKYO FASHION,46000,90000,4.380281690140845,284,https://vn-live-01.slatic.net/p/f2fea5825a2f9a4ba6414891910f55fd.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i357982321.html
"Áo khoác hoodie SHIN Siêu Dễ Thương nam nữ siêu dày, áo hoodie cặp nam nữ form rộng chất vải nỉ bông cao cấp TP223",41000,80000,4.714285714285714,7,https://vn-live-01.slatic.net/p/5cc98c286a5df6a9b0e4a5e887db98b7.jpg,LINA Clothes ,,https://www.lazada.vn/products/pdp-i2201150793.html
ÁO KHOÁC HOODIE NAM NỮ GẤU TRÚC PAN.DA CHẤT NỈ DÀY PHOM FROM RỘNG CHỐNG LẠNH NẮNG NÓNG ĐÔNG HÈ UNISEX 2023 - DUBAI FASHION,46000,90000,4.276011560693641,692,https://vn-live-01.slatic.net/p/1699b2946ac27f15e69fc44621288139.jpg,Dubaishop,,https://www.lazada.vn/products/pdp-i1267159560.html
ÁO KHOÁC HOODIE NAM NỮ UNISEX CHẤT NỈ QUỶ SAMURAI ONI VẢI DÀY PHOM FROM RỘNG NEW VIP CHỐNG LẠNH NẮNG NÓNG THU ĐÔNG NHẬT BẢN CAO CẤP- TOKYO FASHION,46000,90000,4.440366972477064,109,https://vn-live-01.slatic.net/p/b56cb4017fda9744fc05829014da61d2.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i1455393087.html
[SIÊU SALE HÈ+FREESHIP MAX 15K] Áo Hoodie Real Madrid Áo Khoác Nam Dài Tay,80100,,4.875,8,https://vn-live-01.slatic.net/p/96d075c8c3caad2ee36608bf619b1f9e.jpg,ADT Store3,,https://www.lazada.vn/products/pdp-i2330325250.html
"Áo Khoác Hoodies Nam Nữ Nón Lớn From Rộng Thêu Chữ BATBE Cá Tính, Kiểu Khóa Kéo Thời Trang Hót Trend.TP",107910,218000,4.753246753246753,77,https://vn-live-01.slatic.net/p/0d07556125c6b44dd016239ad14974ec.jpg,BON_NEW_FASHION,,https://www.lazada.vn/products/pdp-i2135116284.html
"Áo Hoodie VETURES From Rộng Cao Cấp, Áo Nỉ Bông Unisex Nam nữ Chất Dày Hàn Quốc Xuất Xịn TP784",140580,280000,5.0,6,https://vn-live-01.slatic.net/p/920e5bd3fab3788bcd75d451e8cc8ab5.jpg,LINA Clothes ,,https://www.lazada.vn/products/pdp-i2800184234.html
"ÁO NỈ, ÁO KHOÁC KHÓA ZIP HOODIE N30-FORUM SIÊU SÀNH ĐIỆU NAM NỮ 2025 HOT TREND - TOKYO FASHION",75000,150000,4.166666666666667,6,https://vn-live-01.slatic.net/p/78e3c628442a947f184d16d7ef4c6884.jpg,tokyo.shop,,https://www.lazada.vn/products/pdp-i3035902368.html
